symbol,security_id
710UP30,22083
710UP32,27154
711AP38,25685
711AP38A,27316
711AP38B,29505
711AP39,27323
711AR44,28260
711AS30,20100
711AS45,29294
711BR33,25353
711BR33A,25701
711BR33B,25883
711BR45,29293
711CG30,22157
711GJ31,2721
711GJ33,28815
711HP28,20041
711HP30,20040
711HP34,27313
711JK55,29001
711KA33,29573
711KA35,28220
711KA35A,29500
711MH29,8935
711MH36,25499
711MH38,29061
711ML33,28205
711MP30,21963
711MZ30,22020
711OR37,29504
711PFCL40,27598
711PN44,25833
711RJ34,28211
711SDIL30,759601
711TN34,27153
711TN34A,28825
711TN45,29292
711TN55,29072
711TS45,25834
711TS47,29297
711TS55,29071
711UK30,22169
711WB44,757713
711WB47,756789
7123TCHF27,756823
712AP35,5041
712AP37,4789
712AS32,7691
712AS32A,8295
712AS34,27318
712BR33,25493
712BR34,28213
712BR37,29282
712BR37A,29502
712EXIM30,30489
712GA34,25498
712GA34A,25885
712GA35,25704
712GA36,758408
712GJ32,8324
712GJ35,29237
712GJ37A,29694
712HP36,28226
712HR36,25501
712HR36A,25705
712HR37,27117
712HR40,20775
712HR41,757651
712INBK34,25931
712JK37,8334
712KA33,25767
712KA34,7539
712KA36,28233
712KA37,8196
712KL35,27315
712LTFL27,757970
712LTFL28,757828
712MH36,25356
712MH36A,29501
712MH38,25502
712MH38A,29507
712MH43,25476
712MH47,757928
712ML34,25703
712MN40,30444
712MP35,21966
712MP36,25500
712MP47,29005
712MPL28,759903
712MZ34,5003
712OIT40,759526
712PGCIL34,28615
712PN36,27322
712PN37,8197
712PN45,29295
712RJ39,28235
712SHFL30,758143
712TACA28,759836
712TN30,8352
712TN32,761019
712TN34,25769
712TN34A,27003
712TN55,29242
712TS39,25686
712TS51,29006
712TS54,29070
712UP32,7709
712UP33,758583
712UP33A,759307
712UP33B,759853
712WB36,7548
712WB51,5542
713AP36,4766
713AP36A,6112
713AP39,8335
713AP40,8193
713AP41,8194
713AS31,758713
713AS34,25355
713AS34A,25770
713AS39,25691
713BR32,8298
713BR34,27002
713BR34A,27149
713BR34B,27319
713GA34,27150
713HP39,27116
713HR32,7692
713HR36,25359
713HR36A,27004
713HR42,8336
713JK34,8192
713KA34A,29709
713KA38,8301
713KA39,8302
713KA41,29285
713KL46,4897
713KL58,757744
713MH37,25360
713MH37A,25773
713MH37B,29503
713MH43,25364
713MH48,757935
713MZ39,28241
713PN50,757439
713RJ29,8680
713RJ31,2673
713RJ34,25957
713RJ35,29280
713RJ39,25474
713RJ41,4869
713RJ46,25481
713TN30,8570
713TN34,25956
713TN47,8198
713TS34,8333
713TS36,25357
713TS37,8299
713TS39,27115
713TS49,29069
713TS55,757656
713UK32,29049
713WB40,28250
713WB42,29286
713WB44,29291
714AP33,759386
714AP34,20019
714AP34A,27187
714AP35,7540
714AP36,5044
714AP37,5234
714AP40,7549
714AP41,5236
714AP41A,6115
714AP41B,7550
714AP44,25696
714AP48,25698
714BR30,20016
714BR33,25768
714BR37,29565
714BR45,29236
714CG32,30181
714CG33,29567
714EXIM29,27811
714GA30,20667
714HP33,7536
714HR31,2743
714HR38,29238
714HR38A,29283
714HR38B,29570
714JK36,7543
714JK40,757628
714JK51,28817
714KA29,22218
714KA29A,22225
714KA32,7813
714KL35,7541
714KL45,29240
714KL47,25365
714MH29,21941
714MH39,29508
714MH43,29064
714MH45,757654
714MH46,757655
714MP32,30179
714MP41,757652
714MP43,25477
714MP45,28820
714MZ33,759738
714MZ40,757650
714NHB34,27130
714NL30,759166
714NL30A,760336
714NPC39,28371
714PN32,7708
714PN36,7544
714PN49,25483
714PY30,760335
714PY31A,29707
714PY35,28823
714RJ30,22074
714RJ32,7819
714RJ37A,29695
714SDIL32,758161
714SECIL35,759949
714SK30,22154
714SK34,25771
714TFSIL28,760643
714TN32,8325
714TN34,27190
714TN34A,760013
714TN35,758816
714TN35A,759549
714TN44,28826
714TS33,7538
714TS41,5237
714TS42,25692
714TS49,757740
714TS55,757743
714UK32,29519
714UP30,22095
714UP32,764042
714WB32,7710
715AP31,20772
715AP32,20773
715AP36,20919
715AP37,5004
715AP39,25962
715AP42,27007
715AP47,27009
715AS35,29058
715AS35B,29692
715BR34,25958
715BR34A,28814
715BR35,29059
715BR37,29235
715BR37B,29704
715BR40,29063
715GA30,20546
715GA32,8326
715HP50,757741
715HR28,9333
715HR38,29060
715HR40,757752
715INBK36,761579
715IRFC34,28895
715IRFC39,27121
715JK32,457
715KA31,760615
715KA36,25959
715KA38,29239
715KA42,29002
715KA43,29003
715KL39,25960
715KL40,27005
715MH45,757737
715MH46,757738
715MH47,757739
715MH49,757929
715MN39,25961
715MN39A,28821
715MP35,25772
715MP43,25776
715MP43A,757653
715MZ39,25774
715MZ40,27006
715NBFID35,756169
715NBFID40,759733
715NL34,28822
715OR38,27152
715PN44,25479
715PY39A,29710
715RJ30,22054
715RJ31,2545
715RJ31A,2744
715RJ35,30159
715RJ42,25475
715RJ53,757833
715SHFL28,757896
715SHFL30,757047
715TN27,22120
715TN32,759181
715TN33,30182
715TN35,29241
715UK30,28828
715UP32,7821
715UP35,758818
715UP37,29007
715UP37A,30160
715WB35,22150
715WB40,29009
715WB44,25478
715WB44A,25697
715WB45,25480
715WB52,757742
716AP40,29512
716AP47,25966
716AR44,27205
716AS40,29513
716CG33,30184
716CG34,30185
716GA31,2746
716GJ31,760502
716GS2050,18561
716HR27,15966
716HR37,28816
716HR38A,29706
716JK49,25775
716KA30,20845
716KA31,760560
716KA32,29913
716KA36,8190
716KA36B,29693
716KA40,28818
716KL30,21914
716KL38,29506
716MH50,757930
716MH55,758199
716ML31,2756
716MP37A,29705
716MP40A,29701
716MP44,27206
716MZ35,29574
716NBRD29,763837
716OR50,757831
716PFCL40,28786
716PY40A,29700
716RJ34,27189
716RJ35,759856
716RJ45,25965
716TN32,760337
716TN35,759854
716TN54,25969
716TN54A,27207
716TS47,25967
716TS49,25968
716UBI36,761517
716UP29,22090
716UP31,2759
716UP39,28827
716UP39B,29699
716WB39,28829
716WB42,29010
717AP32,29497
717AP37,28992
717AP38,28993
717AP39,28995
717AP43,25963
717AS31,2548
717BR30,22216
717BR30A,22223
717BR32,8327
717CG30,22160
717GA35,27197
717GA35A,758585
717GJ30,22214
717GJ30A,22222
717GJ32,760841
717GJ34,760067
717GS2028,7208
717GS2030,15050
717HP30,20846
717HR29,20310
717HR30,20849
717IRFC35,30487
717KA29,20573
717KA30,20918
717KL32,8329
717KL38,30161
717KL51,757832
717MH37,29926
717MH54,758198
717ML31,2551
717MP29,21976
717MP31,30085
717MP35,21973
717MP38,29004
717MP41,28819
717OR30,30091
717OR40,30164
717PN30,22212
717PN30A,22220
717PN44,25964
717RECL31,763758
717RJ30,22044
717RJ32,8331
717RJ35,29920
717RJ52,758197
717SHFL30,757565
717SIHF28,758872
717TCHFL30,756825
717TN29,22123
717TN30,8681
717TN33,29914
717TN45,29576
717TR30,22140
717TS41,5090
717UK29,22167
717UK32,30180
717UP31,2676
717UP33,30183
717UP39,30162
717WB32,8332
717WB42,28831
718AP28,20309
718AP33,20020
718AP40,7713
718AP40A,27203
718AS29,20311
718AS30,20146
718BR30,20109
718BR34,27188
718BR45,29566
718BR45B,29702
718CG27,22161
718CG30,22163
718GJ28,16651
718GJ30,20696
718GS2033,18025
718GS2037,17398
718HP32,20108
718HR38,28996
718HR41,2407
718JK45,29571
718JK45A,757927
718KA33,7694
718KL29,21912
718KL50,29523
718KL50A,30172
718MH30,8934
718MH33,758845
718MH38,29929
718MH39,29930
718MN31,2679
718MP30,21972
718MP46,30167
718MP48A,29703
718MP49,30171
718MZ40,30163
718OR46,30168
718RJ29,22060
718RJ30,22072
718RJ38,27201
718SFL28,757900
718SK31,2681
718TN33,760065
718TN35,30070
718TN36,29924
718TN45,30165
718TN55,29524
718TN55A,29579
718TN55B,30173
718TS33,7690
718TS47,29521
718TS49,29522
718TS51,4900
718UP30,22213
718UP30A,22221
718UP35,759855
718WB35,22144
718WB39,27202
718WB41,27204
718WB45,30166
718WB46,30169
718WB47,30170
719AP34,20147
719AP38,5005
719AS34,28813
719BR45,29514
719CG35,29922
719CG35A,760014
719GJ33,760275
719GS2060,18474
719HR37,27199
719HUDCO28,29650
719JCL28,757898
719JK29,20959
719KA32,760503
719KA32A,760906
719KA39,2768
719KA40,2771
719KL51,5479
719LT34,27376
719MH40,29932
719ML41,4895
719MP38,27200
719MP40,21967
719OR35,29919
719OR40,29935
719PN37,7714
719PN40,757784
719PN45,29515
719PN49,757914
719RECL31,761311
719RJ35,30097
719SK31,2384
719TN30,22125
719TN32,8491
719TN32A,25106
719TN33,759182
719TN34,24895
719TN35,22110
719TN42,8337
719TS44,758194
719TS46,29516
719TS49,758196
719UP29,22092
719UP31,2552
719UP36,27198
719WB29,22148
719WB36,2762
71ABHFL27,757995
71AP37,469
71AS45,30447
71GS2034,23463
71HP40,30442
71HR33,759217
71JK30,20018
71JK33,4894
71JK33A,5342
71KA32,7693
71KA32A,25766
71KL34,25702
71KL43,30445
71KL45,757714
71MH32,313
71MH32A,25764
71MH33,25352
71MH36,5232
71MN40,757712
71NL35,30432
71PN45,30448
71RJ34,25494
71RJ43,30446
71SK35,30435
71TN32,8292
71TN32A,27186
71TN34,25354
71TS55,757440
71WB30,22151
71WB45,30449
71WB46,30450
71WB47,30451
71WB50,757555
71WB51,757556
72092LTF27,757045
720AR30,20518
720AS30,20358
720CL30,760528
720LT35,29233
720MH34,25010
720ML30,22010
720MZ30,22015
720NHB31,28493
720NHPC35,29266
720PFCL36,760804
720PFCL41,760809
720RECL35,29155
72190LTFL2,760211
721AP31,20575
721BR33,25214
721GJ35,30005
721KA32,8012
721MH35,24885
721MP34,21977
721PY28,22024
721RJ32,8013
721SK35,760015
721TN32,29999
721TN32A,760769
721TN34,24841
721TR29,22139
721TS47,758123
721TS48,758195
722AP28,22031
722AP30,22030
722AP31,22215
722AP31A,22032
722AP34,30001
722AP35,30003
722AP37,2395
722AP42,7715
722AS29,20915
722AS30,20850
722AS32,761411
722BR35,29132
722BR40,29121
722BR40A,758190
722GA29,20916
722GJ28,16781
722GJ35,29107
722HP39,25215
722HPCL29,25014
722HR38,29120
722HR38A,29928
722JK32,30072
722KA32,29997
722KA35,7707
722KA35A,30008
722KA36,29114
722KA38,2398
722KA38A,2578
722KL59,25005
722MH34,24752
722MH45,24890
722MH49,24997
722MH50,24891
722MP42,30086
722MP43,758193
722MP45,24994
722MP48,758187
722OR36,30010
722PFCL39,25437
722PN32,21893
722RJ32,8492
722RJ34,25011
722RJ35,30006
722RJ41,2413
722SIDBI29,760903
722TFSI28,760431
722TN32,760563
722TN33,30000
722TN35,29108
722TN54,25001
722TN54A,25217
722TS38,25213
722UCL34,27181
722UP30,22089
723AP34,25107
723AP46,24995
723BOB35,29167
723BOI35,761206
723DMEDL34,27711
723EXIM31,761526
723GA32,7871
723GA34,25009
723GJ27,24096
723GJ33,761321
723GS2039,23518
723HR39,30081
723JK51,24892
723JK54,25000
723KA28,21710
723KL45,25216
723LTFL28,758298
723MH35,25090
723MH40,24888
723MH41,29123
723MN32,7855
723MP42,757785
723MP47,30087
723MZ38,25218
723MZ40,29122
723OR47,30096
723PN31,2557
723PN37,29115
723RJ33,25008
723RJ35,758820
723RJ38,30098
723RJ46,24996
723SBI39,27128
723SK35,759218
723TN32,8573
723TN33,760613
723TN34,24753
723TN35,760341
723TN55,30083
723TS49,30077
723TS52,30100
723TS53,30079
723UK32,30075
723WB30,22147
723WB32,7857
723WB41,2414
723WB49,24998
724AP33,21644
724AP35,21645
724AP36,25012
724AP38,7711
724AR45,30078
724AS30,20917
724AS31,2389
724AS45,30101
724BR31,758925
724BR32,7870
724BR33,24894
724BR37,29925
724CANF28,758171
724GJ29,21169
724GJ33,759910
724GR2033,20448
724GS2055,758674
724HR29,20519
724HR36,24886
724HR36A,25013
724INBK34,25318
724JK36,2563
724KA37,2691
724KA38,2693
724KL40,25097
724KL41,758192
724KL43,30082
724KL44,29126
724MH34,758846
724MH39,24990
724MH40,25098
724MH44,29125
724MP45,758122
724OR32,760504
724PFCL31,761028
724PFCL35,29537
724RJ31,760481
724RJ32,7899
724RJ32A,8136
724RJ32B,8574
724RJ34,25109
724RJ35,760091
724RJ36,2560
724RJ36A,760016
724SFL28,759714
724SK32,8493
724TFSIL27,759349
724TN30,24665
724TN31,761549
724TN32,7904
724TN51,5091
724TS51,5045
724UP32,7856
724UP33,760276
724UP36,759739
724UP40,30071
724WB42,24889
725AP37,25095
725AP44,25099
725AP47,25104
725AS44,25100
725BACL28,760815
725BR33,25007
725GA35,25089
725GA36,759550
725GJ32,8354
725GJ34,758716
725GR2028,20151
725GS2063,16733
725HP33,24751
725HR32,8355
725HR36,25094
725HR39,24887
725IOCL30,29035
725IRFC34,25031
725IRFC35,11748
725IRFC35B,29180
725KA31,761551
725KA32,760663
725KA33,761012
725MH37,759740
725MH44,24993
725MH45,25101
725ML34,25108
725MPL29,759901
725MZ34,8359
725NBFI40,29525
725OR33,758714
725PFCL45,29539
725SIHF28,758292
725TN27,22127
725TN32,8357
725TS28,22210
725TS38,25096
725TS41,2581
725TS46,25103
725UK32,7907
725UP39,30021
725WB41,2657
725WB45,25102
726AS29,21034
726AS39,24988
726BOB34,25176
726BR33,24840
726GJ29,21032
726GS2029,8027
726GS2032,10722
726GS2033,14051
726HP29,16638
726HP35,30084
726HR32,8575
726HR36,24755
726HR39,30014
726IIFCL34,27038
726IRMT45,756724
726JCL30,759872
726JH27,22196
726KL39,24989
726MH30,15973
726MH41,759389
726MH42,759391
726MH49,24763
726MH50,25110
726MP35,24754
726MP38,24987
726MP39,30019
726MZ40,758191
726NTPC40,30263
726PN36,24985
726PN37,24986
726TN35,759027
726TN55,30025
726TS35,24842
726UP29,22082
726WB34,22146
727ABL35,760037
727AP36,759387
727AP41,24991
727AR32,7897
727AS29,21550
727CG35,30007
727GJ31,15744
727GJ34,760339
727HP35,758717
727HR30,9344
727JK49,24837
727KL59,24764
727MH30,21942
727MH34,24647
727MH36,759029
727MH39,24756
727MH44,24759
727ML32,8576
727MN36,24984
727MP45,29991
727MP48,29993
727MZ33,2683
727NBRD29A,761536
727NGEL36,764077
727NL35,30088
727OR41,30024
727PFCL31,25435
727PY33,30076
727RJ29,22034
727RJ30,22064
727RJ42,24992
727SHFL27,756006
727SK32,7900
727TCHFL28,756994
727TN32,24646
727TN54,24204
727TS47,29992
727TS49,29994
727UP41,29989
72841ABH30,759874
728AP32,753690
728AP36,30009
728CG34,30002
728GA37,759219
728GJ29,21214
728HP47,757830
728IREDA35,29196
728IRFC30,11730
728IRFC40,29641
728JH36,2688
728JH37,8360
728JK30,21646
728JK54,24205
728KL30,21908
728MP45,24760
728NTPC30B,10741
728OR49,759377
728PHFL28,760200
728RECL40,29629
728SK30,22155
728TFSIL28,760078
728TN33,761416
728TS35,7815
728TS38,24843
728TS45,24836
728TS46,24762
728UP29,22098
728UP32,7905
728WB39,30074
72959ABC28,757415
729AP30,21643
729AP34,8930
729BR30,21642
729CG30,16640
729GA29,22217
729GA29A,22224
729GJ32,8683
729GJ34,761456
729GR2033,14973
729HP31,16641
729HR29,16220
729HR37,759220
729JK45,24761
729KA34,7823
729KA36,2566
729KA37,2575
729KA39,2656
729KL49,16092
729KL51,16655
729MH35,760289
729MH50,758832
729ML29,22013
729MP30,21980
729MP35,21950
729MZ33,7898
729NHB31,29268
729NHPC32,760250
729NHPC33,760535
729NHPC34,760537
729NHPC35,760539
729NHPC36,760541
729NHPC37,760543
729NHPC38,760545
729NHPC39,760547
729NHPC40,760603
729NHPC41,760605
729NL29,21998
729PN33,760012
729RJ32,8684
729RJ34,24648
729RJ37,759858
729SIDBI29,764113
729TN53,16656
729TN54,24664
729TR36,2690
729TS40,24766
729TS42,24758
729UK29,22171
729UP29,22099
729WB29,22153
729WB38,30073
72AP30,20574
72AP36,29923
72AS29,20960
72AS40,29931
72AS45,29939
72CG34,29917
72GA31,2386
72HP35,20844
72JH32,761455
72JH35,2391
72JK29,20312
72JK47,29131
72KA31,20017
72KA37,29927
72KL42,29937
72KL56,4899
72MH28,15971
72MH34,760068
72MH36,758815
72ML29,22011
72MN40,29933
72MP33,760066
72MZ29,22018
72MZ31,24893
72NL29,21996
72OR32,29996
72OR45,29940
72RJ42,29938
72RJ46,2584
72SK35,29921
72TN31,22124
72TN35,760069
72TN36,759857
72TN55,29941
72TS51,2659
72UP31,2387
72UP40,29936
72WB30,22142
73064ABH28,756769
730AS29,21213
730BTL27,759920
730JK29,21651
730KA32,8137
730KL52,24663
730MH38,24651
730MH39,24653
730NIIF28,757567
730PFCL34,25123
730PFCL41,760810
730PN31,21894
730RL31,764178
730SICC28,757531
730SICC28A,757595
730SIHF28,759482
730SPRL27,760157
730TCHFL28,760959
730TMCL29,764193
730WB29,22152
731AP42,8366
731AP44,24202
731BR45,759309
731DL33,764247
731JK45,759310
731KA33,760879
731KA35,7816
731KL32,8686
731KL40,24757
731MN37,760017
731MZ41,759390
731PFCL36,760861
731PY35,7822
731RECL39,24979
731SDIL40,756880
731TN33,760770
731TN33A,760907
731TN34,758930
731TN54,24424
731TS42,24192
731TS50,24662
731TS60,22206
731WB34,22141
732AP43,15780
732AS32,8138
732CG37,30011
732GS2030,20136
732HR33,16648
732HR36,24420
732HR36A,24488
732IREDA29,25989
732KA33,760506
732KA33A,760768
732KA34,8006
732KL41,24191
732KL53,16398
732MH32,16227
732MPL30,759905
732PFCL39,24899
732RJ34,24422
732RJ35,759028
732RL35,30198
732TN33,16029
732TN53,16274
732TS36,24487
732TS48,15783
732TS49,16397
732WB38,30013
733AP33,16647
733AP39,24652
733AP40,24491
733AP42,16653
733AP43,16654
733AP43A,24493
733AS32,8688
733GA39,24419
733GS2026,19685
733HR36,24183
733JH34,759183
733JK51,24105
733KA33,760842
733KA37,7858
733KA40,7859
733KL54,24571
733MH31,16224
733MH34,760880
733MH44,24657
733MP42,7861
733NL33,16035
733RJ31,761548
733RJ43,24198
733RJ44,24203
733TN32,24562
733TN33,15749
733TN52,8007
733TN52A,8371
733TN54,22115
733TN57,8372
733TS40,24490
733TS42,24570
733TS60,758411
733UP33,16049
734AP29,15475
734AP35,24182
734AP40,8932
734AP44,24656
734AP48,23883
734AP49,23884
734AP49A,24660
734AS33,16019
734AS33A,16645
734AS35,30004
734CG40,758817
734GA32,8692
734GA35,760340
734GS2064,23558
734HR31,16784
734HR36,24650
734IREDA29,758404
734IRFC28,29323
734JK54,23882
734KA34,760564
734KL55,23876
734MH31,16782
734MH34,759912
734MN32,8140
734MN32A,8695
734MP33,760843
734MP34,761015
734NL32,8698
734NRL35,759071
734OR33,760616
734PN32,24666
734PN35,24649
734RJ33,16062
734RJ33A,16646
734RJ34,24181
734RJ45,23881
734RJ45A,24658
734RL30,27059
734SIDBI29,25591
734TN29,23869
734TN34,24563
734TN34A,760508
734TN43,16939
734TR36,2394
734TS34,7874
734TS35,8495
734TS37,24566
734TS38,760018
734TS44,17328
734TS46,17329
734UCL28,30039
734UCL30,30034
734UK32,8689
734UP32,8693
734WB39,24185
734WB42,24197
735AP36,760095
735AP39,15759
735AP40,16935
735AS39,24567
735BTL27,759271
735CG30,22162
735EXIM28,29264
735HP34,24486
735HR33,16064
735HR39,759221
735IRFC31,15112
735JH38,8498
735JK40,758409
735JK46,24659
735JK49,24050
735JK51,24492
735KA36,7872
735KA39,2400
735KA40,2404
735MH31,761643
735MH32,16785
735MP29,21982
735MZ37,24489
735NABAR31,20032
735NHAI31,11954
735NHB32,29954
735PFCL35,19972
735PGCIL34,23061
735PY27,22741
735PY30,22028
735PY33,8358
735RECL34,24075
735RJ43,16374
735RJ49,24661
735SFL27,756008
735SK32,8699
735SPRL28,760159
735TCHFL35,759222
735TN33,16796
735TN33A,17323
735TN34,24332
735TN43,16814
735TS30,22208
735TS36,24102
735TS38,24104
735TS40,24568
735TS45,16815
735UK30,22202
735UP34,8702
735UP39,759230
735WB30,22177
735WB40,24654
735WB43,24655
736AP34,16066
736AP37,16649
736AP38,16808
736AP38A,17325
736AP41,24338
736AP45,24340
736AP48,24343
736CIFL28,760106
736GA33,16797
736GA34,24564
736GS2052,10931
736HR33,16364
736HR33A,16801
736HR34,24101
736IOCL29,24484
736IRED39,25201
736JK35,16929
736JK46,24341
736JK49,23102
736KA34,23083
736KA39,7910
736KL36,23874
736KL38,17327
736KL41,17459
736KL54,23104
736MH28,15009
736ML32,16289
736MP33,16229
736MZ38,16934
736MZ38A,17326
736MZ39,24186
736NBFID44,24834
736PFCL28,19974
736RJ33,16346
736RJ34,24565
736RJ37,23877
736RJ41,17460
736RJ46,24423
736SBI39,24455
736SBOI39,24282
736TN43,17463
736TN54,23105
736TS36,8703
736TS37,24337
736TS41,16809
736TS50,23103
736UP36,760096
736WB32,8701
736WB40,24569
736WB41,17461
736WB43,16379
737AP33,16290
737AP33A,24330
737AP34,760266
737AP36,24335
737AP38,8122
737AP42,8123
737AP43,15578
737AS33,15750
737AS34,23871
737BR30,17322
737CG31,762421
737CG33,760338
737GA36,759320
737GR2054,21735
737GS2028,19566
737IREDA31,27226
737IRFC29,24672
737JH31,22197
737JK35,16069
737JK38,16650
737KA34,759913
737KA37,23091
737KA38,7908
737KA38A,23092
737MZ39,23878
737NBFID29,751715
737NBRD35,29947
737NL33,16235
737NL33A,16802
737NTPC35C,10744
737PN36,23875
737PN38,16367
737PN42,8718
737RJ30,763734
737RJ34,8578
737RJ34A,23082
737RJ34B,23872
737RJ39,23879
737RJ45,23101
737SK33,16239
737TS36,8121
737TS41,23096
737TS42,24339
737WB40,23880
738ABCL28,757148
738AP35,16244
738AP40,15572
738AP44,23818
738AP49,24002
738CG32,23078
738CG34,23080
738CIFL27,757343
738GA33,17324
738GJ30,15260
738GJ30A,16973
738GJ35,761453
738GJ35A,764146
738GS2027,9913
738HR31,761756
738HR34,24056
738HR35,23087
738HR41,759232
738JK49,24421
738JK51,23812
738KA34,759914
738KA34A,760881
738KL44,23099
738KL55,24003
738NL31,761550
738PFC32,29721
738PGCIL34,24560
738PN33,24331
738PN34,24333
738PY38,23093
738PY38A,24048
738REC27TF,29111
738RECL29,31927
738RJ33,24098
738TFSIL28,758734
738TN33,23870
738TN34,23873
738TN54,23000
738TS43,22988
738TS49,22999
738UP34,23086
738UP36,23089
739AP29,22604
739AP30,23421
739AP33,15526
739AP35,16806
739BR39,23095
739CG33,23079
739GA35,759184
739GJ34,753720
739HP34,23081
739HR29,15256
739HR31,15500
739IREDA39,24580
739IRFC34,24474
739JK37,8496
739JK37A,759388
739KL34,23085
739KL52,16998
739ML26,12289
739ML34,24334
739MN35,16250
739MN36,24336
739MP34,764245
739NHAI31A,14522
739PN33,24099
739RJ48,16995
739SIDBI30,30267
739TN32,24054
739TN33,15503
739TN33A,16928
739TN33B,17454
739TN34,760618
739TN34A,764145
739TN42,8719
739TN52,8502
739TN53,17003
739TPL28,760131
739TS39,16652
739TS51,16997
739TS59,22203
739UK30,24051
739UP37,8705
739WB42,23098
739WB44,23100
73AP37,759594
73AP38,16071
73AS39,24765
73BOB34,24975
73GS2053,16865
73HP30,21051
73JH33,764036
73KL33,764037
73OR39,30020
73PN34,21717
73RJ30,22066
73RJ51,758819
73TACA30,759838
73TFSIL29,760393
73TN32,8685
73TS51,759378
73UK32,759319
73UP30,22091
73WB39,30022
740BTL29,759922
740EXIM29,23050
740IIFCL33,20052
740IREDA36,29942
740SIHF28,757029
741AP30,15262
741AP47,23759
741AR34,23084
741BOI34,27278
741GA33,17455
741GJ26,11588
741GJ37,761326
741GS2036,13194
741HP36,23090
741HR40,760019
741JK42,759491
741JK49,23760
741JK53,18687
741KA36,22996
741MN35,17458
741NIIF31,760474
741PN34,16804
741PN34A,24057
741PN42,8501
741RJ33,17456
741RJ34,23814
741RJ39,18335
741SK35,759185
741TN36,761322
741UP34,16803
741WB39,18334
741WB42,18686
74242ABC30,757417
7425NIIF30,759144
742AP41,16988
742AP43,16993
742AP43A,23680
742AP44,23681
742AP45,23757
742AP46,23758
742AS34,22991
742BR31,760253
742BR35,764031
742CG31,16976
742GJ31,22608
742GJ33,22697
742HP38,18409
742HR32,761552
742HR34,23815
742HR35,22994
742KA32,23342
742KA35,22993
742KA35A,760509
742KA39,22880
742KL34,8579
742KL43,17257
742KL46,24342
742KL49,23216
742KL64,23218
742MH34,23540
742MH37,23541
742ML32,16977
742MP44,22872
742MP45,22881
742MP46,22882
742PFC28,29719
742RJ32,23813
742RJ39,22869
742SIDBI29,29600
742TN33,17221
742TN34,22866
742TN34A,23423
742TN35,760267
742TN43,16992
742TS41,23210
742TS48,23683
742WB36,759030
74342PHF30,757702
743AP31,15264
743AP35,17457
743AP39,16987
743AP41,17250
743AP42,17251
743AP42A,23679
743AP42B,24010
743AP44,24012
743AP46,24001
743BR39,22870
743BR55,758410
743CG29,22694
743GJ27,21133
743GJ31,22693
743GJ35,755612
743GS2076,760649
743HP28,10559
743HR34,24005
743HR39,759188
743HR39A,759323
743HR41,8364
743JK46,24013
743JK53,17850
743JK53A,18519
743MH35,22877
743MH36,22878
743MH39,23429
743MH40,760072
743MN36,23816
743MP43,759031
743MZ36,16261
743MZ37,16268
743NBFID34,24364
743NIIF30,757569
743OR40,759189
743PHFL28,759939
743PN48,17114
743PN48A,17841
743REC35,19926
743RJ31,763283
743RJ34,23997
743RJ44,22873
743RJ48,17113
743RJ49,18916
743TN32,24004
743TN33,18404
743TN34,23326
743TN34A,23674
743TN36,759916
743TN43,17670
743TN47,8587
743TN53,17671
743TN53A,18922
743TS33,15265
743TS41,17840
743TS41A,23678
743TS43,24011
743TS50,17115
743TS54,22211
744AP33,18400
744AP35,760268
744AP36,18681
744AP39,22701
744AP39A,22754
744AP40,18411
744AP42,8721
744AP43,17669
744BR40,759741
744CG29,22742
744CG30,22692
744GA33,18327
744GJ33,761553
744HP34,23999
744HR27,12657
744HR32,17220
744HR33,18323
744HR35,18407
744HR36,22879
744HR41,759325
744IREDA34,24179
744IRF34,24065
744IRFC34,22887
744JH41,759191
744JK38,17223
744JK53,17672
744KA33,23344
744KA34,22868
744KA35,8120
744KA36,759917
744KA36A,761325
744KL50,759037
744MH34,760844
744MH41,23430
744MH42,23432
744MH42A,23496
744ML31,17116
744ML35,760093
744MN35,18406
744MP34,760908
744MP35,18703
744MP35A,761457
744MP38,760070
744MP40,22756
744MP46,759033
744NBRD28,25441
744NBRD29,761425
744PFCL30,29969
744PFCL34,23920
744RJ33,17122
744RJ33A,18322
744RJ33B,759909
744RJ34,22867
744RJ34A,23346
744RJ36,18408
744RL28,30196
744SIDBI28,25890
744TN33,15310
744TN33A,17119
744TN33B,17835
744TN34,22747
744TN34A,23193
744TN34B,23998
744TN44,23213
744TN55,758582
744TN55A,759337
744TN55B,760027
744TS30,23189
744TS36,23427
744TS39,17224
744TS39A,18410
744TS40,23996
744TS41,23756
744TS45,18538
744TS46,22706
744TS47,759034
744TS48,759035
744TS49,759036
744TS51,23497
744TS51A,759039
744TS53,23498
744TS56,759338
744TS56A,759746
744TS58,759318
744WB41,22871
744WB42,19000
744WB44,22874
745ABL34,25143
745AP33,17643
745AP33A,23754
745AP34,18332
745AP37,9345
745AP38,22700
745AP40,10962
745AP40A,17668
745AP40B,23755
745AP42,10963
745AS31,22695
745AS33,17117
745AS33A,17642
745BR31,18320
745BR32,10956
745BR34,758847
745BR45,759032
745BR50,759038
745BTL28,759273
745CG33,22864
745DL36,761385
745EXIM28,22661
745GJ30,20277
745GJ31,18938
745GJ34,761555
745HP33,17118
745HP40,759859
745HP44,23424
745HR32,10955
745HR33,18694
745HR35,18333
745HR35A,18680
745HR35B,23202
745HR42,759192
745ISL28,760005
745JK53,18105
745JK54,22760
745KA35,23201
